trp_multiplayer_profile_troop_male|联 机 男 性 玩 家 角 色 
trp_kingdom_12_lady_2|Lady Marjory{***}
trp_kingdom_12_lady_2_pl|Marjory{***}
trp_kingdom_12_lady_3|Isabella, Countess of Menteith{***}
trp_kingdom_12_lady_3_pl|Isabella{***}
trp_kingdom_12_lady_4|Elen ferch Llywelyn{***}
trp_kingdom_12_lady_4_pl|Elen ferch Llywelyn{***}
trp_kingdom_12_lady_5|Lady Marjorie{***}
trp_kingdom_12_lady_5_pl|Marjorie{***}
trp_kingdom_12_lady_6|Elisabeth Comyn{***}
trp_kingdom_12_lady_6_pl|Elisabeth Comyn{***}
trp_kingdom_12_lady_7|Matilda of Orkney and Caithness {***}
trp_kingdom_12_lady_7_pl|Matilda{***}
trp_kingdom_12_lady_8|Jean of Bute{***}
trp_kingdom_12_lady_8_pl|Jean of Bute{***}
trp_kingdom_12_lady_9|Marjory de Abernethy{***}
trp_kingdom_12_lady_9_pl|Marjory de Abernethy{***}
trp_kingdom_12_lady_10|Johanna Comyn{***}
trp_kingdom_12_lady_10_pl|Johanna Comyn{***}
trp_kingdom_13_lady_1|Lady Rayma{***}
trp_kingdom_13_lady_1_pl|Rayma{***}
trp_kingdom_13_lady_2|Lady Thanaikha{***}
trp_kingdom_13_lady_2_pl|Thanaikha{***}
trp_kingdom_13_lady_3|Lady Sulaha{***}
trp_kingdom_13_lady_3_pl|Sulaha{***}
trp_kingdom_13_lady_4|Lady Shatha{***}
trp_kingdom_13_lady_4_pl|Shatha{***}
trp_kingdom_13_lady_5|Lady Bawthan{***}
trp_kingdom_13_lady_5_pl|Bawthan{***}
trp_kingdom_13_lady_6|Lady Mahayl{***}
trp_kingdom_13_lady_6_pl|Mahayl{***}
trp_kingdom_13_lady_7|Lady Isna{***}
trp_kingdom_13_lady_7_pl|Isna{***}
trp_kingdom_13_lady_8|Lady Siyafan{***}
trp_kingdom_13_lady_8_pl|Siyafan{***}
trp_kingdom_13_lady_9|Lady Ifar{***}
trp_kingdom_13_lady_9_pl|Ifar{***}
trp_kingdom_13_lady_10|Lady Yasmin{***}
trp_kingdom_13_lady_10_pl|Yasmin{***}
trp_kingdom_14_lady_1|Lady Rayma{***}
trp_kingdom_14_lady_1_pl|Rayma{***}
trp_kingdom_14_lady_2|Lady Thanaikha{***}
trp_kingdom_14_lady_2_pl|Thanaikha{***}
trp_kingdom_14_lady_3|Lady Sulaha{***}
trp_kingdom_14_lady_3_pl|Sulaha{***}
trp_kingdom_14_lady_4|Lady Shatha{***}
trp_kingdom_14_lady_4_pl|Shatha{***}
trp_kingdom_14_lady_5|Lady Bawthan{***}
trp_kingdom_14_lady_5_pl|Bawthan{***}
trp_kingdom_14_lady_6|Lady Mahayl{***}
trp_kingdom_14_lady_6_pl|Mahayl{***}
trp_kingdom_14_lady_7|Lady Isna{***}
trp_kingdom_14_lady_7_pl|Isna{***}
trp_kingdom_14_lady_8|Lady Siyafan{***}
trp_kingdom_14_lady_8_pl|Siyafan{***}
trp_kingdom_14_lady_9|Lady Ifar{***}
trp_kingdom_14_lady_9_pl|Ifar{***}
trp_kingdom_14_lady_10|Lady Yasmin{***}
trp_kingdom_14_lady_10_pl|Yasmin{***}
trp_kingdom_14_lady_11|Lady Dula{***}
trp_kingdom_14_lady_11_pl|Dula{***}
trp_kingdom_14_lady_12|Lady Ruwa{***}
trp_kingdom_14_lady_12_pl|Ruwa{***}
trp_kingdom_14_lady_13|Lady Luqa{***}
trp_kingdom_14_lady_13_pl|Luqa{***}
trp_kingdom_14_lady_14|Lady Zandina{***}
trp_kingdom_14_lady_14_pl|Zandina{***}
trp_kingdom_14_lady_15|Lady Lulya{***}
trp_kingdom_14_lady_15_pl|Lulya{***}
trp_kingdom_15_lady_1|Lady Alyona{***}
trp_kingdom_15_lady_1_pl|Alyona{***}
trp_kingdom_15_lady_2|Lady Alya{***}
trp_kingdom_15_lady_2_pl|Alya{***}
trp_kingdom_15_lady_3|Lady Galina{***}
trp_kingdom_15_lady_3_pl|Galina{***}
trp_kingdom_15_lady_4|Lady Irina{***}
trp_kingdom_15_lady_4_pl|Irina{***}
trp_kingdom_15_lady_5|Lady Larissa{***}
trp_kingdom_15_lady_5_pl|Larissa{***}
trp_kingdom_15_lady_6|Lady Ludmila{***}
trp_kingdom_15_lady_6_pl|Ludmila{***}
trp_kingdom_15_lady_7|Lady Natasha{***}
trp_kingdom_15_lady_7_pl|Natasha{***}
trp_kingdom_15_lady_8|Lady Svetlana{***}
trp_kingdom_15_lady_8_pl|Svetlana{***}
trp_kingdom_15_lady_9|Lady Tatyana{***}
trp_kingdom_15_lady_9_pl|Tatyana{***}
trp_kingdom_15_lady_10|Lady Zoya{***}
trp_kingdom_15_lady_10_pl|Zoya{***}
trp_kingdom_16_lady_1|Elvira{***}
trp_kingdom_16_lady_1_pl|Elvira{***}
trp_kingdom_16_lady_2|Orraca{***}
trp_kingdom_16_lady_2_pl|Orraca{***}
trp_kingdom_16_lady_3|Violante{***}
trp_kingdom_16_lady_3_pl|Violante{***}
trp_kingdom_16_lady_4|Guymar{***}
trp_kingdom_16_lady_4_pl|Guymar{***}
trp_kingdom_16_lady_5|Isabel{***}
trp_kingdom_16_lady_5_pl|Isabel{***}
trp_kingdom_16_lady_6|Guiomar{***}
trp_kingdom_16_lady_6_pl|Guiomar{***}
trp_kingdom_16_lady_7|Violate{***}
trp_kingdom_16_lady_7_pl|Violate{***}
trp_kingdom_16_lady_8|Maria{***}
trp_kingdom_16_lady_8_pl|Maria{***}
trp_kingdom_16_lady_9|Beatriz{***}
trp_kingdom_16_lady_9_pl|Beatriz{***}
trp_kingdom_16_lady_10|Juana{***}
trp_kingdom_16_lady_10_pl|Juana{***}
trp_kingdom_16_lady_11|Marina {***}
trp_kingdom_16_lady_11_pl|Marina {***}
trp_kingdom_16_lady_12|Pascuala{***}
trp_kingdom_16_lady_12_pl|Pascuala{***}
trp_kingdom_16_lady_13|Teresa{***}
trp_kingdom_16_lady_13_pl|Teresa{***}
trp_kingdom_16_lady_14|Margarida{***}
trp_kingdom_16_lady_14_pl|Margarida{***}
trp_kingdom_16_lady_15|Manuela{***}
trp_kingdom_16_lady_15_pl|Manuela{***}
trp_kingdom_17_lady_1|Aldonza{***}
trp_kingdom_17_lady_1_pl|Aldonza{***}
trp_kingdom_17_lady_2|Beatriz{***}
trp_kingdom_17_lady_2_pl|Beatriz{***}
trp_kingdom_17_lady_3|Constanza{***}
trp_kingdom_17_lady_3_pl|Constanza{***}
trp_kingdom_17_lady_4|Cristina{***}
trp_kingdom_17_lady_4_pl|Cristina{***}
trp_kingdom_17_lady_5|Elo{***}
trp_kingdom_17_lady_5_pl|Elo{***}
trp_kingdom_17_lady_6|Elvira{***}
trp_kingdom_17_lady_6_pl|Elvira{***}
trp_kingdom_17_lady_7|Enderquina{***}
trp_kingdom_17_lady_7_pl|Enderquina{***}
trp_kingdom_17_lady_8|Ermengarda{***}
trp_kingdom_17_lady_8_pl|Ermengarda{***}
trp_kingdom_17_lady_9|Estefania{***}
trp_kingdom_17_lady_9_pl|Estefania{***}
trp_kingdom_17_lady_10|Eva{***}
trp_kingdom_17_lady_10_pl|Eva{***}
trp_kingdom_17_lady_11|Fronilde{***}
trp_kingdom_17_lady_11_pl|Fronilde{***}
trp_kingdom_17_lady_12|Guntroda{***}
trp_kingdom_17_lady_12_pl|Guntroda{***}
trp_kingdom_17_lady_13|Ildaria{***}
trp_kingdom_17_lady_13_pl|Ildaria{***}
trp_kingdom_17_lady_14|Ines{***}
trp_kingdom_17_lady_14_pl|Ines{***}
trp_kingdom_17_lady_15|Jimena{***}
trp_kingdom_17_lady_15_pl|Jimena{***}
trp_kingdom_18_lady_1|Paterna{***}
trp_kingdom_18_lady_1_pl|Paterna{***}
trp_kingdom_18_lady_2|Sancha{***}
trp_kingdom_18_lady_2_pl|Sancha{***}
trp_kingdom_18_lady_3|Tegrida{***}
trp_kingdom_18_lady_3_pl|Tegrida{***}
trp_kingdom_18_lady_4|Teresa{***}
trp_kingdom_18_lady_4_pl|Teresa{***}
trp_kingdom_18_lady_5|Toda{***}
trp_kingdom_18_lady_5_pl|Toda{***}
trp_kingdom_18_lady_6|Urraca{***}
trp_kingdom_18_lady_6_pl|Urraca{***}
trp_kingdom_18_lady_7|Ildaria{***}
trp_kingdom_18_lady_7_pl|Ildaria{***}
trp_kingdom_18_lady_8|Ermengarda{***}
trp_kingdom_18_lady_8_pl|Ermengarda{***}
trp_kingdom_18_lady_9|Ynes{***}
trp_kingdom_18_lady_9_pl|Ynes{***}
trp_kingdom_18_lady_10|Beatriz{***}
trp_kingdom_18_lady_10_pl|Beatriz{***}
trp_kingdom_18_lady_11|Francisca{***}
trp_kingdom_18_lady_11_pl|Francisca{***}
trp_kingdom_18_lady_12|Leonor{***}
trp_kingdom_18_lady_12_pl|Leonor{***}
trp_kingdom_18_lady_13|Ana{***}
trp_kingdom_18_lady_13_pl|Ana{***}
trp_kingdom_18_lady_14|Teresa{***}
trp_kingdom_18_lady_14_pl|Teresa{***}
trp_kingdom_18_lady_15|Mencia{***}
trp_kingdom_18_lady_15_pl|Mencia{***}
trp_kingdom_20_lady_1|Amira Fatima{***}
trp_kingdom_20_lady_1_pl|Fatima{***}
trp_kingdom_20_lady_2|Amira Mu'mina{***}
trp_kingdom_20_lady_2_pl|Mu'mina{***}
trp_kingdom_20_lady_3|Amira Khadija{***}
trp_kingdom_20_lady_3_pl|Khadija{***}
trp_kingdom_20_lady_4|Amira Shams{***}
trp_kingdom_20_lady_4_pl|Shams{***}
trp_kingdom_20_lady_5|Amira Maryem{***}
trp_kingdom_20_lady_5_pl|Maryem{***}
trp_kingdom_20_lady_6|Amira Butayna{***}
trp_kingdom_20_lady_6_pl|Butayna{***}
trp_kingdom_20_lady_7|Amira Zoraya{***}
trp_kingdom_20_lady_7_pl|Zoraya{***}
trp_kingdom_20_lady_8|Amira Morayma{***}
trp_kingdom_20_lady_8_pl|Morayma{***}
trp_kingdom_20_lady_9|Amira Zubayda{***}
trp_kingdom_20_lady_9_pl|Zubayda{***}
trp_kingdom_20_lady_10|Amira Butaina{***}
trp_kingdom_20_lady_10_pl|Butaina{***}
trp_kingdom_20_lady_11|Amira Fatima{***}
trp_kingdom_20_lady_11_pl|Fatima{***}
trp_kingdom_20_lady_12|Amira Mu'mina{***}
trp_kingdom_20_lady_12_pl|Mu'mina{***}
trp_kingdom_20_lady_13|Amira Khadija{***}
trp_kingdom_20_lady_13_pl|Khadija{***}
trp_kingdom_20_lady_14|Amira Shams{***}
trp_kingdom_20_lady_14_pl|Shams{***}
trp_kingdom_20_lady_15|Amira Maryem{***}
trp_kingdom_20_lady_15_pl|Maryem{***}
trp_kingdom_20_lady_16|Amira Butayna{***}
trp_kingdom_20_lady_16_pl|Butayna{***}
trp_kingdom_20_lady_17|Amira Zoraya{***}
trp_kingdom_20_lady_17_pl|Zoraya{***}
trp_kingdom_20_lady_18|Amira Morayma{***}
trp_kingdom_20_lady_18_pl|Morayma{***}
trp_kingdom_20_lady_19|Amira Zubayda{***}
trp_kingdom_20_lady_19_pl|Zubayda{***}
trp_kingdom_20_lady_10|Amira Butaina{***}
trp_kingdom_20_lady_10_pl|Butaina{***}
trp_kingdom_22_lady_1|Maria Laskarina{***}
trp_kingdom_22_lady_1_pl|Maria Laskarina{***}
trp_kingdom_22_lady_2|Theodora Raoulina{***}
trp_kingdom_22_lady_2_pl|Theodora Raoulina{***}
trp_kingdom_22_lady_3|Helena Doukaina{***}
trp_kingdom_22_lady_3_pl|Helena Doukaina{***}
trp_kingdom_22_lady_4|Anna Theologitissa{***}
trp_kingdom_22_lady_4_pl|Anna Theologitissa{***}
trp_kingdom_22_lady_5|Maria Doukaina{***}
trp_kingdom_22_lady_5_pl|Maria Doukaina{***}
trp_kingdom_22_lady_6|Eudocia Aprini{***}
trp_kingdom_22_lady_6_pl|Eudocia Aprini{***}
trp_kingdom_22_lady_7|Theodora Sparteni{***}
trp_kingdom_22_lady_7_pl|Theodora Sparteni{***}
trp_kingdom_22_lady_8|Maria Tsaphaina{***}
trp_kingdom_22_lady_8_pl|Maria Tsaphaina{***}
trp_kingdom_22_lady_9|Thomais Maniacena{***}
trp_kingdom_22_lady_9_pl|Thomais Maniacena{***}
trp_kingdom_22_lady_10|Zoe Balsamaena{***}
trp_kingdom_22_lady_10_pl|Zoe Balsamaena{***}
trp_kingdom_22_lady_11|Anna Paleologina{***}
trp_kingdom_22_lady_11_pl|Anna Paleologina{***}
trp_kingdom_22_lady_12|Maria{***}
trp_kingdom_22_lady_12_pl|Maria{***}
trp_kingdom_22_lady_13|Theodora{***}
trp_kingdom_22_lady_13_pl|Theodora{***}
trp_kingdom_22_lady_14|Helena{***}
trp_kingdom_22_lady_14_pl|Helena{***}
trp_kingdom_22_lady_15|Anna{***}
trp_kingdom_22_lady_15_pl|Anna{***}
trp_kingdom_23_lady_1|Lady Isabella{***}
trp_kingdom_23_lady_1_pl|Isabella{***}
trp_kingdom_23_lady_2|Lady Maria{***}
trp_kingdom_23_lady_2_pl|Maria{***}
trp_kingdom_23_lady_3|Lady Elizabeth{***}
trp_kingdom_23_lady_3_pl|Elizabeth{***}
trp_kingdom_23_lady_4|Lady Sybill{***}
trp_kingdom_23_lady_4_pl|Sybill{***}
trp_kingdom_23_lady_5|Lady Amabel{***}
trp_kingdom_23_lady_5_pl|Amabel{***}
trp_kingdom_23_lady_6|Lady Clare{***}
trp_kingdom_23_lady_6_pl|Clare{***}
trp_kingdom_23_lady_7|Lady Constance{***}
trp_kingdom_23_lady_7_pl|Constance{***}
trp_kingdom_23_lady_8|Lady Donata{***}
trp_kingdom_23_lady_8_pl|Donata{***}
trp_kingdom_23_lady_9|Lady Emily{***}
trp_kingdom_23_lady_9_pl|Emily{***}
trp_kingdom_23_lady_10|Lady Florence{***}
trp_kingdom_23_lady_10_pl|Florence{***}
trp_kingdom_23_lady_11|Lady Juliana{***}
trp_kingdom_23_lady_11_pl|Juliana{***}
trp_kingdom_23_lady_12|Lady Levonia{***}
trp_kingdom_23_lady_12_pl|Levonia{***}
trp_kingdom_23_lady_13|Lady Protasia{***}
trp_kingdom_23_lady_13_pl|Protasia{***}
trp_kingdom_23_lady_14|Lady Sabina{***}
trp_kingdom_23_lady_14_pl|Sabina{***}
trp_kingdom_23_lady_15|Lady Selina{***}
trp_kingdom_23_lady_15_pl|Selina{***}
trp_kingdom_24_lady_1|Signora Abriana{***}
trp_kingdom_24_lady_1_pl|Abriana{***}
trp_kingdom_24_lady_2|Signora Agalina{***}
trp_kingdom_24_lady_2_pl|Agalina{***}
trp_kingdom_24_lady_3|Signora Ambra{***}
trp_kingdom_24_lady_3_pl|Ambra{***}
trp_kingdom_24_lady_4|Signora Amina{***}
trp_kingdom_24_lady_4_pl|Amina{***}
trp_kingdom_24_lady_5|Signora Armida{***}
trp_kingdom_24_lady_5_pl|Armida{***}
trp_kingdom_24_lady_6|Signora Chola{***}
trp_kingdom_24_lady_6_pl|Chola{***}
trp_kingdom_24_lady_7|Signora Citha{***}
trp_kingdom_24_lady_7_pl|Citha{***}
trp_kingdom_24_lady_8|Signora Diletta{***}
trp_kingdom_24_lady_8_pl|Diletta{***}
trp_kingdom_24_lady_9|Signora Druda{***}
trp_kingdom_24_lady_9_pl|Druda{***}
trp_kingdom_24_lady_10|Signora Etheria{***}
trp_kingdom_24_lady_10_pl|Etheria{***}
trp_kingdom_24_lady_11|Signora Ghinga{***}
trp_kingdom_24_lady_11_pl|Ghinga{***}
trp_kingdom_24_lady_12|Signora Gilia{***}
trp_kingdom_24_lady_12_pl|Gilia{***}
trp_kingdom_24_lady_13|Signora Gravina{***}
trp_kingdom_24_lady_13_pl|Gravina{***}
trp_kingdom_24_lady_14|Signora Lizia{***}
trp_kingdom_24_lady_14_pl|Lizia{***}
trp_kingdom_24_lady_15|Signora Mara{***}
trp_kingdom_24_lady_15_pl|Mara{***}
trp_kingdom_25_lady_1|Asul{***}
trp_kingdom_25_lady_1_pl|Asul{***}
trp_kingdom_25_lady_2|Behiye{***}
trp_kingdom_25_lady_2_pl|Behiye{***}
trp_kingdom_25_lady_3|Canhabibe{***}
trp_kingdom_25_lady_3_pl|Canhabibe{***}
trp_kingdom_25_lady_4|Devlet{***}
trp_kingdom_25_lady_4_pl|Devlet{***}
trp_kingdom_25_lady_5|Dilber{***}
trp_kingdom_25_lady_5_pl|Dilber{***}
trp_kingdom_25_lady_6|Dur-cihan{***}
trp_kingdom_25_lady_6_pl|Dur-cihan{***}
trp_kingdom_25_lady_7|Emine{***}
trp_kingdom_25_lady_7_pl|Emine{***}
trp_kingdom_25_lady_8|Fatima{***}
trp_kingdom_25_lady_8_pl|Fatima{***}
trp_kingdom_25_lady_9|Gülbahar{***}
trp_kingdom_25_lady_9_pl|Gülbahar{***}
trp_kingdom_25_lady_10|Gülfem{***}
trp_kingdom_25_lady_10_pl|Gülfem{***}
trp_kingdom_25_lady_11|Gümüs{***}
trp_kingdom_25_lady_11_pl|Gümüs{***}
trp_kingdom_25_lady_12|Hadice{***}
trp_kingdom_25_lady_12_pl|Hadice{***}
trp_kingdom_25_lady_13|Hafza{***}
trp_kingdom_25_lady_13_pl|Hafza{***}
trp_kingdom_25_lady_14|Huban{***}
trp_kingdom_25_lady_14_pl|Huban{***}
trp_kingdom_25_lady_15|Husni{***}
trp_kingdom_25_lady_15_pl|Husni{***}
trp_kingdom_25_lady_16|Kadem{***}
trp_kingdom_25_lady_16_pl|Kadem{***}
trp_kingdom_25_lady_17|Mansure{***}
trp_kingdom_25_lady_17_pl|Mansure{***}
trp_kingdom_25_lady_18|Melike{***}
trp_kingdom_25_lady_18_pl|Melike{***}
trp_kingdom_25_lady_19|Nar{***}
trp_kingdom_25_lady_19_pl|Nar{***}
trp_kingdom_25_lady_20|Nefise{***}
trp_kingdom_25_lady_20_pl|Nefise{***}
trp_kingdom_25_lady_21|Nergis{***}
trp_kingdom_25_lady_21_pl|Nergis{***}
trp_kingdom_25_lady_22|Neslihan{***}
trp_kingdom_25_lady_22_pl|Neslihan{***}
trp_kingdom_25_lady_23|Rabiye{***}
trp_kingdom_25_lady_23_pl|Rabiye{***}
trp_kingdom_25_lady_24|Safiye{***}
trp_kingdom_25_lady_24_pl|Safiye{***}
trp_kingdom_25_lady_25|Sara{***}
trp_kingdom_25_lady_25_pl|Sara{***}
trp_kingdom_26_lady_1|Lady Gertrude{***}
trp_kingdom_26_lady_1_pl|Gertrude{***}
trp_kingdom_26_lady_2|Lady Godiva{***}
trp_kingdom_26_lady_2_pl|Godiva{***}
trp_kingdom_26_lady_3|Lady Adela{***}
trp_kingdom_26_lady_3_pl|Adela{***}
trp_kingdom_26_lady_4|Lady Alice{***}
trp_kingdom_26_lady_4_pl|Alice{***}
trp_kingdom_26_lady_5|Lady Eleanor{***}
trp_kingdom_26_lady_5_pl|Eleanor{***}
trp_kingdom_26_lady_6|Lady Giselle{***}
trp_kingdom_26_lady_6_pl|Giselle{***}
trp_kingdom_26_lady_7|Lady Maynild{***}
trp_kingdom_26_lady_7_pl|Maynild{***}
trp_kingdom_26_lady_8|Lady Rosalind{***}
trp_kingdom_26_lady_8_pl|Rosalind{***}
trp_kingdom_26_lady_9|Lady Veneranda{***}
trp_kingdom_26_lady_9_pl|Veneranda{***}
trp_kingdom_26_lady_10|Lady Ruothilde{***}
trp_kingdom_26_lady_10_pl|Ruothilde{***}
trp_kingdom_27_lady_1|Aigiarn-khatum{***}
trp_kingdom_27_lady_1_pl|Aigiarn{***}
trp_kingdom_27_lady_2|Borte-khatum{***}
trp_kingdom_27_lady_2_pl|Borte{***}
trp_kingdom_27_lady_3|Chabi-khatum{***}
trp_kingdom_27_lady_3_pl|Chabi{***}
trp_kingdom_27_lady_4|Conchaka-khatum{***}
trp_kingdom_27_lady_4_pl|Conchaka{***}
trp_kingdom_27_lady_5|Doquez-khatum{***}
trp_kingdom_27_lady_5_pl|Doquez{***}
trp_kingdom_27_lady_6|Ho'elun-khatum{***}
trp_kingdom_27_lady_6_pl|Ho'elun{***}
trp_kingdom_27_lady_7|Khultulun-khatum{***}
trp_kingdom_27_lady_7_pl|Khultulun{***}
trp_kingdom_27_lady_8|Kokachin-khatum{***}
trp_kingdom_27_lady_8_pl|Kokachin{***}
trp_kingdom_27_lady_9|Mandughai-khatum{***}
trp_kingdom_27_lady_9_pl|Mandughai{***}
trp_kingdom_27_lady_10|Orqina-khatum{***}
trp_kingdom_27_lady_10_pl|Orqina{***}
trp_kingdom_27_lady_11|Toregene-khatum{***}
trp_kingdom_27_lady_11_pl|Toregene{***}
trp_kingdom_27_lady_12|Hoelun-khatum{***}
trp_kingdom_27_lady_12_pl|Hoelun{***}
trp_kingdom_27_lady_13|Chubei-khatum{***}
trp_kingdom_27_lady_13_pl|Chubei{***}
trp_kingdom_27_lady_14|Muqa-khatum{***}
trp_kingdom_27_lady_14_pl|Muqa{***}
trp_kingdom_27_lady_15|Moge-khatum{***}
trp_kingdom_27_lady_15_pl|Moge{***}
trp_kingdom_28_lady_1|Banah{***}
trp_kingdom_28_lady_1_pl|Banah{***}
trp_kingdom_28_lady_2|Bushra{***}
trp_kingdom_28_lady_2_pl|Bushra{***}
trp_kingdom_28_lady_3|Sakan{***}
trp_kingdom_28_lady_3_pl|Sakan{***}
trp_kingdom_28_lady_4|Shifa{***}
trp_kingdom_28_lady_4_pl|Shifa{***}
trp_kingdom_28_lady_5|Mariyah{***}
trp_kingdom_28_lady_5_pl|Mariyah{***}
trp_kingdom_28_lady_6|Kasif{***}
trp_kingdom_28_lady_6_pl|Kasif{***}
trp_kingdom_28_lady_7|Fatima{***}
trp_kingdom_28_lady_7_pl|Fatima{***}
trp_kingdom_28_lady_8|Hullah{***}
trp_kingdom_28_lady_8_pl|Hullah{***}
trp_kingdom_28_lady_9|Qaribah{***}
trp_kingdom_28_lady_9_pl|Qaribah{***}
trp_kingdom_28_lady_10|Zulaikha{***}
trp_kingdom_28_lady_10_pl|Zulaikha{***}
trp_kingdom_28_lady_11|Sanaa{***}
trp_kingdom_28_lady_11_pl|Sanaa{***}
trp_kingdom_28_lady_12|Maysun{***}
trp_kingdom_28_lady_12_pl|Maysun{***}
trp_kingdom_28_lady_13|Ghadir{***}
trp_kingdom_28_lady_13_pl|Ghadir{***}
trp_kingdom_28_lady_14|Hawwa{***}
trp_kingdom_28_lady_14_pl|Hawwa {***}
trp_kingdom_28_lady_15|Bilqis{***}
trp_kingdom_28_lady_15_pl|Bilqis{***}
trp_kingdom_29_lady_1|Lady Aleksa{***}
trp_kingdom_29_lady_1_pl|Aleksa{***}
trp_kingdom_29_lady_2|Lady Danica{***}
trp_kingdom_29_lady_2_pl|Danica{***}
trp_kingdom_29_lady_3|Lady Ivanka{***}
trp_kingdom_29_lady_3_pl|Ivanka{***}
trp_kingdom_29_lady_4|Lady Jovanka{***}
trp_kingdom_29_lady_4_pl|Jovanka{***}
trp_kingdom_29_lady_5|Lady Mira{***}
trp_kingdom_29_lady_5_pl|Mira{***}
trp_kingdom_29_lady_6|Lady Tatijana{***}
trp_kingdom_29_lady_6_pl|Tatijana{***}
trp_kingdom_29_lady_7|Lady Vesna{***}
trp_kingdom_29_lady_7_pl|Vesna{***}
trp_kingdom_29_lady_8|Lady Biljana{***}
trp_kingdom_29_lady_8_pl|Biljana{***}
trp_kingdom_29_lady_9|Lady Dijana{***}
trp_kingdom_29_lady_9_pl|Dijana{***}
trp_kingdom_29_lady_10|Lady Mirjana{***}
trp_kingdom_29_lady_10_pl|Mirjana{***}
trp_kingdom_30_lady_1|Lady Irina{***}
trp_kingdom_30_lady_1_pl|Irina{***}
trp_kingdom_30_lady_2|Lady Sofia{***}
trp_kingdom_30_lady_2_pl|Sofia{***}
trp_kingdom_30_lady_3|Lady Ana{***}
trp_kingdom_30_lady_3_pl|Ana{***}
trp_kingdom_30_lady_4|Lady Teodora{***}
trp_kingdom_30_lady_4_pl|Teodora{***}
trp_kingdom_30_lady_5|Lady Rada{***}
trp_kingdom_30_lady_5_pl|Rada{***}
trp_kingdom_30_lady_6|Lady Blaga{***}
trp_kingdom_30_lady_6_pl|Blaga{***}
trp_kingdom_30_lady_7|Lady Miroslava{***}
trp_kingdom_30_lady_7_pl|Miroslava{***}
trp_kingdom_30_lady_8|Lady Lyubomira{***}
trp_kingdom_30_lady_8_pl|Lyubomira{***}
trp_kingdom_30_lady_9|Lady Zornitza{***}
trp_kingdom_30_lady_9_pl|Zornitza{***}
trp_kingdom_30_lady_10|Lady Zoya{***}
trp_kingdom_30_lady_10_pl|Zoya{***}
trp_kingdom_31_lady_1|Lubaba{***}
trp_kingdom_31_lady_1_pl|Lubaba{***}
trp_kingdom_31_lady_2|Khayra{***}
trp_kingdom_31_lady_2_pl|Khayra{***}
trp_kingdom_31_lady_3|Juwayriyyah{***}
trp_kingdom_31_lady_3_pl|Juwayriyyah{***}
trp_kingdom_31_lady_4|Jumana{***}
trp_kingdom_31_lady_4_pl|Jumana{***}
trp_kingdom_31_lady_5|Dahah{***}
trp_kingdom_31_lady_5_pl|Dahah{***}
trp_kingdom_31_lady_6|Durra{***}
trp_kingdom_31_lady_6_pl|Durra{***}
trp_kingdom_31_lady_7|Fazila{***}
trp_kingdom_31_lady_7_pl|Fazila{***}
trp_kingdom_31_lady_8|Hababah{***}
trp_kingdom_31_lady_8_pl|Hababah{***}
trp_kingdom_31_lady_9|Halima{***}
trp_kingdom_31_lady_9_pl|Halima{***}
trp_kingdom_31_lady_10|Hind{***}
trp_kingdom_31_lady_10_pl|Hind{***}
trp_kingdom_31_lady_11|Husn{***}
trp_kingdom_31_lady_11_pl|Husn{***}
trp_kingdom_31_lady_12|Jaida{***}
trp_kingdom_31_lady_12_pl|Jaida{***}
trp_kingdom_31_lady_13|Kasif{***}
trp_kingdom_31_lady_13_pl|Kasif{***}
trp_kingdom_31_lady_14|Khayra{***}
trp_kingdom_31_lady_14_pl|Khayra{***}
trp_kingdom_31_lady_15|Mayy{***}
trp_kingdom_31_lady_15_pl|Mayy{***}
trp_town_1_arena_master|竞 技 场 老 板 
trp_town_2_arena_master|竞 技 场 老 板 
trp_town_3_arena_master|竞 技 场 老 板 
trp_town_4_arena_master|竞 技 场 老 板 
trp_town_5_arena_master|竞 技 场 老 板 
trp_town_6_arena_master|竞 技 场 老 板 
trp_town_7_arena_master|竞 技 场 老 板 
trp_town_8_arena_master|竞 技 场 老 板 
trp_town_9_arena_master|竞 技 场 老 板 
trp_town_10_arena_master|竞 技 场 老 板 
trp_town_11_arena_master|竞 技 场 老 板 
trp_town_12_arena_master|竞 技 场 老 板 
trp_town_13_arena_master|竞 技 场 老 板 
trp_town_14_arena_master|竞 技 场 老 板 
trp_town_15_arena_master|竞 技 场 老 板 
trp_town_16_arena_master|竞 技 场 老 板 
trp_town_4_1_arena_master|竞 技 场 老 板 
trp_town_4_2_arena_master|竞 技 场 老 板 
trp_town_4_3_arena_master|竞 技 场 老 板 
trp_town_4_4_arena_master|竞 技 场 老 板 
trp_town_11_1_arena_master|竞 技 场 老 板 
trp_town_11_2_arena_master|竞 技 场 老 板 
trp_town_11_3_arena_master|竞 技 场 老 板 
trp_town_14_1_arena_master|竞 技 场 老 板 
trp_town_14_2_arena_master|竞 技 场 老 板 
trp_town_14_3_arena_master|竞 技 场 老 板 
trp_town_21_arena_master|竞 技 场 老 板 
trp_town_22_arena_master|竞 技 场 老 板 
trp_town_23_arena_master|竞 技 场 老 板 
trp_town_24_arena_master|竞 技 场 老 板 
trp_town_6_1_arena_master|竞 技 场 老 板 
trp_town_6_2_arena_master|竞 技 场 老 板 
trp_town_6_3_arena_master|竞 技 场 老 板 
trp_town_6_4_arena_master|竞 技 场 老 板 
